carat,table,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,dimension
0.7,56.0,2789,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2815897850278973
0.55,57.0,2789,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.41918877214254197
0.81,61.0,2789,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6236492947696106
0.63,57.0,2789,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.1540816366057425
0.63,60.0,2789,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.04153584047915157
0.77,60.0,2789,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.5145837579674778
0.64,56.0,2790,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.006740078982953601
0.76,59.0,2790,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5782901470368236
0.83,55.0,2790,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7624515547318208
0.71,62.0,2790,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.27959580270987927
0.71,59.0,2790,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.24933097807113908
0.87,55.8,2791,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8712925095878863
0.73,56.0,2791,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3339883889961303
0.71,59.0,2792,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.39610640816954396
0.71,59.0,2792,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2725958152676975
0.71,55.0,2792,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.29050481720156973
0.7,60.0,2792,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.21049410958458398
0.7,60.0,2792,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.30857169430849823
0.76,57.0,2792,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.46812079034737264
0.7,56.0,2792,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25087987917380705
0.79,57.0,2793,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6988676547190517
0.7,57.0,2793,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.21985422297360654
0.7,55.0,2793,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17749762636932837
0.76,56.0,2793,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5144653515876865
0.73,55.0,2793,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.3160793870622569
0.79,56.0,2794,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5522106310004382
0.71,56.0,2795,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3852994865673439
0.81,60.0,2795,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5201764059897466
0.81,55.0,2795,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6233063064437515
0.72,60.0,2795,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.25518767683273824
0.72,60.0,2795,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2533352561974756
0.72,57.0,2795,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.27732145616223
0.72,57.0,2795,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.24351374810280324
0.73,58.0,2796,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3110896954283935
0.81,59.0,2797,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6445771613222923
0.81,60.0,2797,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7912069470611572
0.71,60.0,2797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2392726572168835
0.71,58.0,2797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28408463084482966
0.71,60.0,2797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2518258238880709
0.57,55.0,2797,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.31185724959588185
0.51,56.0,2797,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6336313179665807
0.72,58.0,2797,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.28959834128057016
0.74,58.0,2797,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.372864726275948
0.74,56.0,2797,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.40532087719902626
0.8,57.0,2797,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7070735549380432
0.8,60.0,2797,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5328711343436882
0.77,59.0,2798,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.518469629714023
0.82,54.0,2799,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.7025684133127927
0.78,57.0,2799,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5201764059897466
0.6,56.0,2800,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.1662918149510712
0.9,59.0,2800,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.8457179397271997
0.7,58.0,2800,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1334505669796275
0.9,56.0,2800,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.9922293190862734
0.83,57.0,2800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.76233314835203
0.83,57.0,2800,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.773861432722426
0.83,59.0,2800,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.6895701654262565
0.74,60.0,2800,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.273396115622421
0.79,59.0,2800,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.5968252606620646
0.61,56.0,2800,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.1567343575957298
0.96,55.0,2801,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.270519815662413
0.73,55.0,2801,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3720766567347398
0.73,58.0,2801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.29931367380896673
0.75,57.0,2801,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.5777498147446457
0.71,58.0,2801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2169142959413246
0.71,58.0,2801,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.16318729013970618
0.71,57.0,2801,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.20304904092705212
1.04,58.0,2801,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.377063268667865
1.0,58.0,2801,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3173380024218917
0.87,58.0,2802,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.9731933419621189
0.53,54.0,2802,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.4824732352995018
0.72,55.0,2802,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.26067414928873106
0.72,58.0,2802,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.34881181953818163
0.7,58.0,2803,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.16650967429111038
0.74,56.0,2803,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.37248226915682636
0.71,56.0,2803,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2672399800050113
0.73,54.0,2803,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45802300069985324
0.71,58.0,2803,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.22892713032033407
0.71,61.0,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.20799926376765238
0.77,57.0,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5380854079236188
0.71,60.0,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.32897554205930224
0.78,58.0,2803,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.656302789659007
0.71,55.0,2803,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1955645034762563
0.91,57.0,2803,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.9865699642909926
0.71,58.0,2804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18649159612952892
0.71,57.0,2804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23742023658162026
0.8,56.0,2804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5893012544180053
0.7,58.0,2804,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.26118593727709344
0.72,57.0,2804,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3155158994671159
0.72,58.0,2804,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.28080171548668925
0.82,56.0,2804,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7593142837332206
0.7,59.0,2804,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.19926934474678293
0.72,56.0,2804,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.32752873384612535
0.72,54.0,2804,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35839651487327073
0.74,58.0,2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.4094830304984177
0.74,56.0,2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.36652347750573494
0.73,58.0,2805,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.372864726275948
0.73,57.0,2805,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2888102717393622
0.72,56.0,2805,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.28631542592243037
0.82,57.0,2805,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6021143891517381
0.81,60.0,2806,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5788767899349281
0.75,58.0,2806,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.47498605791946297
0.7,55.0,2806,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.27513012987789287
0.71,58.0,2807,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.22722035404461047
0.71,57.0,2807,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.45246982147084897
0.93,57.0,2807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0084043067646744
0.8,57.0,2808,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5505038547247146
0.7,57.0,2808,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.19975389475539623
0.75,56.0,2808,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.3621762110535405
0.58,56.0,2808,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2186904189193037
0.73,57.0,2808,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.29432398217510325
0.81,59.0,2809,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.44797691065911377
0.81,57.0,2809,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7868759940992626
0.71,54.0,2809,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.39187754809713965
1.2,56.0,2809,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.8461721720553257
0.7,56.0,2810,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.17878655940945076
0.7,60.0,2810,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.35220091046259727
0.74,55.0,2810,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4327083989017124
0.7,61.0,2810,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0856591975261368
0.8,57.0,2810,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5399215150685818
0.75,58.0,2811,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.33209649956760273
0.83,54.0,2811,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6838713418377125
0.7,60.0,2812,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.1130467192288229
0.7,58.0,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.3336494833470561
0.7,59.0,2812,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02201531334638242
0.7,58.0,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.16832262613311
0.32,58.0,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8269455735708797
0.32,58.0,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.809943047558007
0.32,57.0,554,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8244901965472116
0.32,59.0,554,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.8250536841423528
0.32,56.0,554,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.7890151810053248
0.32,57.0,554,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.7222899273171697
0.3,59.0,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.9422856523702134
0.3,55.0,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.8111489603348163
0.3,58.0,554,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.9700556311920217
0.3,56.0,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.932164707419731
0.3,55.0,554,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-2.0008839434259036
0.3,57.0,554,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.9934783435616363
0.3,60.0,554,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.9920083800454949
0.32,55.0,554,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.813423306882466
0.33,56.0,554,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.136209023764395
0.29,55.0,555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9199272910946539
0.29,55.0,555,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.0356103582198464
0.31,58.0,555,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.8730029287688987
0.34,56.0,555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.6465870173591148
0.34,57.0,555,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.559879841832541
0.34,55.0,555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.6191600268631645
0.34,56.0,555,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-1.5916935675739503
0.3,56.0,555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.918338921198722
0.29,56.0,555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-1.9538534055338728
0.35,56.0,555,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.5324133825433273
0.32,58.0,556,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-1.7872811667498527
0.36,56.0,556,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.5318498949481858
0.3,56.0,556,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,-1.9393062565446675
0.26,57.0,556,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-2.2351232979355573
0.7,58.0,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.21422210615807355
0.7,61.0,2812,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.18872647388391445
0.71,57.0,2812,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2547262821270885
0.51,57.0,2812,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.6424279437604616
0.91,58.0,2813,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.103463026869779
0.84,55.0,2813,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6968695897242487
0.91,58.0,2813,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8640053161034094
0.76,59.0,2814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.45137823239704544
0.76,57.0,2814,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4862108227572636
0.75,59.0,2814,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4402718739390361
0.55,56.0,2815,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4670590791825608
0.74,58.0,2815,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.38586297416248494
0.7,56.0,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3238279752523837
0.7,56.0,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.271046914165029
0.7,55.0,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.3179318076975207
0.7,56.0,2815,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.2945090953279061
0.89,59.0,2815,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0347043220703422
1.02,58.0,2815,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4696666117493016
0.78,56.0,2816,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5783133023397873
0.61,57.0,2816,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.06813529264062963
0.71,55.0,2816,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19136288138360164
0.78,59.0,2816,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5655913360060968
0.87,56.0,2816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.941155034274642
0.83,55.0,2816,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7431515268683352
0.71,56.0,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.30766521838749866
0.71,56.0,2817,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.45001444444718036
0.71,57.0,2817,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.17554311284457413
0.71,58.0,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.19749586169804764
0.63,56.0,2817,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.08302542995569298
0.71,59.0,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3962248145493352
0.71,59.0,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.27279315923401637
0.71,55.0,2817,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2907021611678886
0.71,58.0,2817,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3011660944442299
0.9,55.0,2817,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9985433298767382
0.7,61.0,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16107490144189685
0.7,60.0,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2596138808714614
0.7,60.0,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13670624435801904
1.0,60.0,2818,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.3166166396536954
0.86,62.0,2818,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0812230719740115
0.8,57.0,2818,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.7306146736874488
0.7,57.0,2818,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15616414739456094
0.7,57.0,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4447375467710225
0.7,60.0,2818,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.17902337216903338
0.7,57.0,2818,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.19254563885744683
0.72,58.0,2819,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.21641343244241043
0.72,56.0,2819,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.32102960990285717
0.7,63.0,2819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.3013906763902973
0.86,60.0,2819,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6933893303997894
0.71,58.0,2820,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.21985422297360654
0.75,57.0,2821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.37698741078207626
0.73,59.0,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30517037257056645
0.53,55.0,2821,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5293186600387292
0.73,58.0,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3675483598065262
0.73,57.0,2821,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28933429054123927
0.73,61.0,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.46816025914063586
0.73,59.0,2821,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.28088065307321625
0.73,55.0,2821,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4328268052815043
0.73,58.0,2821,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.31132650818797614
0.7,60.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.24872802168273386
0.72,59.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.38386899184446677
0.72,60.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.33603815359771183
0.72,59.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3018085196258985
0.7,60.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2197521300841155
0.6,55.0,2822,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.2480487676370443
0.74,57.0,2822,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.47253068089579436
0.73,55.0,2822,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.3404875129393985
0.71,60.0,2822,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2394305323899386
0.71,58.0,2822,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2841635684313572
0.7,60.0,2822,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3265596338288986
0.7,56.0,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2616868007760064
0.9,61.0,2822,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.8025732735817133
0.71,56.0,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42025048330735393
0.7,59.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.23486276666846123
0.7,56.0,2822,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22896659911359785
0.7,58.0,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.33147038787623445
0.7,57.0,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.10523550694246886
0.7,56.0,2822,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.20256449091843864
